maturity_days,forward_log_moneyness,heston_target_price,heston_target_implied_volatility,variance_reduced_price,model_implied_volatility,local_vol_price,local_vol_iv,hagan_sabr_price,hagan_sabr_iv,l1_sabr_sde_price,l1_sabr_sde_iv,variance_reduction_factor
15,0.020000000000000399,35.595730134053198,0.15388500408188699,35.452936416960831,0.15358521495279351,36.280659176406758,0.1553196808716561,48.697034251049899,0.18055461433451311,49.433945205466017,0.18201486773783529,13.156604350905686
15,0.030000000000000901,23.467756592889501,0.162175399600338,23.434394947089505,0.16208936564942469,23.90753770597124,0.1633060049694656,28.247394228315443,0.1741493811611613,29.101035241118677,0.17622312725490449,12.192837446202423
15,0.040000000000000799,15.962367048689501,0.17214700711608899,15.990267409326275,0.17223801787068829,16.238381225650102,0.17304461097172619,14.71904690070278,0.1680241735409411,15.488389084530969,0.17059107526933009,10.48104370820422
15,0.050000000000000197,11.0885785814089,0.182540327225512,11.12072523661222,0.18267505924835631,11.248330530940285,0.1832080990218185,6.7692226388555241,0.16228886724223759,7.3470129429511122,0.16531088382290521,8.2349446880002457
15,0.059999999999999998,7.8099244472909399,0.19284595054445899,7.7974184628624323,0.192777902995901,7.8939317631614134,0.19330159404179201,2.7063199825440165,0.1570712109088428,3.0706046423320279,0.16053627611454291,6.3211564532463473
15,0.070000000000000395,5.5508950606483403,0.202864447834116,5.4940666418462314,0.202460046833255,5.5760321286099641,0.20304258454035429,0.93228702986026235,0.152505717013106,1.118675794183595,0.15629204410020969,4.9709380188232366
15,0.080000000000000696,3.9692448182625002,0.21252631808400099,3.8849534994873087,0.21173750897469029,3.9475337563527368,0.2123241106994882,0.27709309229181039,0.14871419909094141,0.35370281192803349,0.15263322825034081,4.0687818111475442
22,-0.2000000000000007,2.4480061986923829,0.36225204859029703,2.4548996087364592,0.36238814211403342,2.3298421279761024,0.3598778179588446,0.99250998786629197,0.32416892751589038,0.83013424167613448,0.31776008292309371,5.6043009935860963
22,-0.19000000000000031,2.8900339905248984,0.35423985374408701,2.8710830606407223,0.35391590702165349,2.7608096158750608,0.35200211728637171,1.251546767959141,0.31807815501611347,1.0554549792664749,0.31178289361741901,5.746026378694121
22,-0.1800000000000003,3.4133213502254875,0.346032531278467,3.3668910986483023,0.34534567615888467,3.2720830823668523,0.3439237035163209,1.5819192174705208,0.31194370380140718,1.3459078740335582,0.30578313860579898,5.9084318707522137
22,-0.17000000000000021,4.0333492762065362,0.33761694828866401,3.9589360181512649,0.33666470192594539,3.883970874360148,0.33569373597246521,2.0041963396025291,0.30576436821886638,1.7216461688239482,0.29976860307184439,6.0846258832558773
22,-0.16,4.7687716260616071,0.32897871524475197,4.6668952490053446,0.32785131999835021,4.6171420749006948,0.32729513049655079,2.5450887764260277,0.29953895524735769,2.2143487891264639,0.29383691268333828,6.2716485745739723
22,-0.1499999999999993,5.64216519072761,0.32010207640166299,5.5185662072488997,0.31891970978174078,5.4860116880030718,0.31860560135990201,3.2393153749246864,0.29326630540554222,2.8567382279425044,0.287904556288679,6.4721136277407219
22,-0.13999999999999929,6.6810039560323284,0.31096981160298198,6.5490941180830271,0.30987945712357451,6.5224354633348742,0.30965751728347141,4.1320298786084209,0.28694532109224552,3.6940089780861576,0.28194881011977702,6.7008043702880729
22,-0.1299999999999995,7.9189463638749658,0.30156316482015699,7.787302552637124,0.30062272901354559,7.7604588625186057,0.30042984113708171,5.2819631626759076,0.28057500486771803,4.7847103101724535,0.27594928723332113,6.9736791069780262
22,-0.1200000000000002,9.3975695653462044,0.29186182762230201,9.2818437528870437,0.29114719122726079,9.2475012058183079,0.29093416456501431,6.7654686954726628,0.27415451108009581,6.207025995430218,0.269907021404724,7.3052042871153091
